spid,rating,COMMEQTA,LLPLOANS,COSTTOINCOME,ROE,LIQASSTA,SIZE
176074,4,0.205719,0.051294,0.575088,0.175656,0.265542,21.114056
117887,6,0.082024,0.073245,1.457854,-0.073885,0.072018,19.659874
111224,10,0.065114,0.027345,2.403951,-0.011529,0.132515,16.641386
352182,3,0.105153,0.007862,0.801681,0.040548,0.401804,17.579667
309114,5,0.122861,0.009802,0.494883,0.222638,0.465444,19.466018
310936,2,0.028619,0.008307,0.579812,0.111684,0.213892,15.659584
313616,10,0.131148,0.034013,2.034519,0.010581,0.037125,15.767146
380152,4,0.13777,0.040879,0.416454,0.181698,0.069079,15.988956
311755,3,0.09654,-0.000241,0.595633,0.237136,0.098576,20.397693
241309,3,0.039541,0.00928,0.832415,0.173555,0.246116,20.456504
314431,2,0.059333,0.004804,0.464659,0.151283,0.309528,16.943142
256912,5,0.057101,0.007269,1.001036,0.165847,0.555172,17.895634
130397,1,0.037814,0.002115,0.696723,0.089987,0.595982,18.771245
288485,9,0.026973,0.007597,0.669369,-0.003407,0.160991,17.73899
345396,7,0.039048,0.004819,0.416305,0.262792,0.313032,19.343586
193645,10,0.107782,0.017905,1.272957,-0.161977,0.201483,15.99047
186130,1,0.058222,0.001784,0.464278,0.065425,0.238953,18.024156
246653,8,0.088865,0.005146,0.705111,0.137478,0.150986,15.841247
347115,8,0.31718,0.028297,0.364912,-0.055617,0.189897,11.543622
331819,3,0.050037,0.007113,0.171006,0.157113,0.2183,20.595842
259783,6,0.030248,0.073101,1.206354,0.129642,0.638228,15.615108
301285,7,0.062881,0.02261,0.677298,0.237272,0.261195,19.019741
346258,6,0.164492,0.009295,1.333803,0.430935,0.567281,18.450644
297894,4,0.22386,0.04077,0.472412,-0.057533,0.317305,19.773716
355932,6,0.09807,0.060285,1.179352,0.275544,0.319867,15.444413
374911,5,0.010323,0.000623,0.426321,0.033652,0.059176,18.935517
141947,1,0.078155,0.00154,0.323352,0.090572,0.381825,19.066743
190141,3,0.113304,-0.001266,0.185535,-0.00992,0.348497,16.510289
225071,1,0.070617,0.001885,0.595967,0.0809,0.634822,18.847091
100420,5,0.131384,0.007771,0.325982,-0.047921,0.38025,16.308587
216841,7,0.130909,0.03955,0.35864,-0.020719,0.448152,16.100549
296255,9,0.116985,0.015312,0.748844,0.243639,0.133042,17.107188
399798,9,0.070844,0.007175,0.717242,0.198118,0.033609,19.079585
140634,10,0.161344,0.038166,1.840605,-0.123346,0.074188,16.835164
399315,5,0.144956,0.000518,0.55322,0.15821,0.689032,18.046434
208681,5,0.129525,0.000289,0.935231,0.002704,0.636301,18.625651
194261,7,0.127166,0.003526,0.766847,-0.023708,0.23386,17.176155
227080,3,0.135066,0.005593,0.699395,0.146648,0.429938,18.666228
171716,9,0.016509,0.038711,0.912522,-0.016686,0.175187,16.172206
269102,9,0.024143,0.000948,0.547427,-0.006452,0.38426,19.166647
194403,5,0.014542,0.004364,1.043034,0.216896,0.325926,16.142144
167708,10,0.091803,0.022935,1.041543,-0.075724,0.198452,17.044611
365186,3,0.100171,0.006116,0.738346,0.237405,0.18157,19.106123
127061,5,0.051858,0.017209,0.834244,-0.140717,0.331911,19.831153
218499,7,0.04771,0.013394,0.38464,0.142714,0.271031,18.171259
142034,1,0.029218,0.001681,0.567693,0.076863,0.147387,18.836761
225012,8,0.262085,0.022077,0.50839,0.092089,0.057195,13.475803
127763,5,0.091022,0.007241,0.245759,-0.135716,0.643519,19.769761
312095,5,0.067408,0.001709,0.779501,-0.01596,0.277209,17.535992
302978,6,0.148014,0.035072,0.514497,0.346853,0.792077,20.215749
211812,8,0.137828,0.006721,0.522547,-0.084532,0.225307,14.260154
133623,7,0.081936,0.045835,0.553544,0.124608,0.314305,18.11799
372542,10,0.163023,0.043039,1.618924,-0.15028,0.068284,16.04658
349326,8,0.05218,0.024766,0.507623,-0.031696,0.21231,11.696814
130697,5,0.055704,0.015994,1.032779,0.188369,0.200925,16.457051
210231,4,0.069893,0.021512,0.771969,0.046107,0.605404,17.812619
384869,6,0.019484,0.088186,0.457885,-0.197615,0.681169,21.392559
285019,4,0.033926,0.010456,0.515033,0.114794,0.320964,20.223638
123516,3,0.040357,0.008534,0.653706,-0.022773,0.336666,17.152753
134377,8,0.256943,0.01933,0.806057,-0.093042,0.060233,11.187522
202795,7,0.096388,0.009282,0.701141,0.198059,0.188116,15.82101
349361,6,0.010034,0.050623,0.672559,0.427522,0.043461,18.725989
232307,6,0.016132,0.007659,1.018134,0.126504,0.746384,17.309768
265140,7,0.064037,0.005146,0.729027,0.269361,0.110831,16.770204
152017,6,0.085797,0.023625,1.420902,-0.079124,0.329241,21.24695
279932,1,0.037117,0.001465,0.611139,0.105971,0.180086,18.648099
121843,9,0.030019,0.013564,0.787745,0.144035,0.459107,18.295592
166509,6,0.043255,0.012005,0.736282,0.164416,0.497501,18.439603
321722,6,0.008508,0.031187,0.999816,0.422435,0.210524,17.377891
329641,8,0.203335,0.006392,0.866876,0.027654,0.082335,15.439511
268323,9,0.081917,0.013764,0.588309,0.039964,0.076257,17.550331
223771,7,0.099829,0.057023,0.791465,0.132807,0.259818,18.371716
374153,5,0.080833,0.014707,0.70658,0.094868,0.153722,19.115701
123359,4,0.143977,0.036342,0.470896,0.069885,0.531634,17.2109
210415,1,0.071833,0.001339,0.712153,0.097478,0.504026,18.577522
372405,8,0.303965,0.019593,0.371924,-0.093028,0.081961,10.914658
370879,10,0.155179,0.044057,1.782806,-0.002734,0.079928,16.443831
381351,6,0.095491,0.088111,1.264223,-0.371308,0.60816,19.693128
189024,9,0.052836,0.00692,0.484634,0.227927,0.374665,15.874741
238674,2,0.029436,0.007277,0.659294,0.165312,0.449775,18.71602
112212,6,0.032299,0.087885,1.093409,0.000684,0.376612,20.759588
342081,5,0.139066,0.016683,0.419964,0.238436,0.35704,17.196584
186828,2,0.075508,-0.00098,0.620102,0.215762,0.335034,17.584438
274217,5,0.010628,0.016627,1.104183,0.069528,0.586366,20.527498
163571,2,0.05766,-0.000342,0.457437,0.180946,0.281859,16.660751
125413,8,0.05331,0.030522,0.457953,0.093169,0.08567,17.717145
204530,9,0.065919,0.02172,0.746475,0.118972,0.131201,16.268516
392576,6,0.128432,0.06994,1.402916,-0.189091,0.351778,15.927119
253851,6,0.060797,0.010358,1.425207,-0.286678,0.415184,17.393718
125236,3,0.024271,0.006953,0.86453,0.152752,0.141497,19.688031
141686,10,0.114904,0.014533,1.899514,-0.167632,0.123232,15.802693
192190,7,0.037769,0.004588,0.636064,0.36962,0.060269,17.170151
184709,10,0.127925,0.045652,1.483774,0.004043,0.07338,16.769677
296692,10,0.165411,0.032031,1.690727,-0.176831,0.079331,16.373507
369410,1,0.05314,0.002182,0.618647,0.060596,0.767902,18.654504
357260,6,0.011593,0.052724,1.008631,0.27277,0.122096,18.631759
324533,10,0.073729,0.038889,1.224163,0.102515,0.192773,15.806506
401083,8,0.255292,0.005573,0.351509,0.05832,0.103203,15.4595
387700,10,0.128008,0.036876,1.468201,-0.071868,0.143924,17.031814
273248,8,0.060704,0.029582,0.477896,-0.033223,0.196457,12.249037
215120,5,0.08025,0.013614,0.791392,-0.082402,0.495226,21.179698
213494,3,0.081998,0.00739,0.451631,0.038216,0.148242,19.537952
105840,6,0.14524,0.091559,1.060945,0.430663,0.525806,16.288174
116526,4,0.170292,0.068383,0.588061,-0.022749,0.516004,16.011657
218423,9,0.092071,0.039926,0.629561,0.180157,0.097042,15.680709
141871,3,0.089072,0.005102,0.14506,0.111172,0.092366,18.730179
364484,1,0.037808,0.001943,0.746484,0.073786,0.506865,19.17651
343747,1,0.034402,0.001956,0.381587,0.111126,0.744095,18.647097
347303,6,0.164975,0.052967,1.520862,-0.093835,0.608756,20.679323
267661,8,0.235978,0.015134,0.61077,0.092191,0.024276,18.287175
380917,3,0.064767,0.010445,0.168123,-0.020915,0.193864,16.99325
106911,5,0.118675,0.014689,0.328989,0.09802,0.099456,17.854595
388724,8,0.161499,0.018048,0.600511,-0.042518,0.197062,17.380975
306560,5,0.160459,0.007639,0.745796,-0.083145,0.073381,15.82286
109719,4,0.032393,0.030507,0.678794,0.123547,0.547418,15.970034
378284,5,0.150316,0.010952,0.49452,-0.065388,0.368741,20.703148
387039,6,0.060408,0.085657,0.640004,0.275711,0.303856,20.146624
298813,5,0.062491,0.001081,0.466752,-0.018146,0.24851,18.752449
194073,5,0.038471,0.007544,0.759117,-0.08441,0.666684,19.198663
160766,2,0.064266,0.004996,0.586554,0.080446,0.03272,17.906217
209046,5,0.082958,0.003738,1.082368,-0.072706,0.500738,17.317907
391617,2,0.02065,0.005022,0.647043,0.113532,0.053303,17.106262
255829,1,0.081832,0.002016,0.461277,0.053979,0.186737,18.848483
141743,9,0.021428,0.024162,0.54553,0.102274,0.155893,17.458074
170301,6,0.062815,0.019727,0.348642,0.366213,0.155737,15.65953
373135,6,0.11893,0.001572,1.067175,0.384615,0.555226,20.70254
237400,1,0.075185,0.000604,0.613853,0.089968,0.21845,18.506876
200861,9,0.072176,0.0141,0.507641,0.105905,0.043993,17.604685
166278,5,0.067493,0.004611,0.846817,0.118355,0.032132,17.853218
251329,1,0.044943,0.001289,0.266506,0.109952,0.193004,18.968143
152049,9,0.038037,0.027296,0.366294,0.022107,0.444577,16.909043
206433,7,0.085339,0.028936,0.689005,0.306209,0.084816,15.967986
128897,1,0.049433,0.001799,0.41619,0.092919,0.126561,18.220587
194262,1,0.042231,0.00197,0.590015,0.063464,0.081843,19.146964
234746,8,0.294942,0.025526,0.768416,0.13134,0.208117,12.922137
177471,9,0.016088,0.015211,0.636634,-0.046287,0.308107,16.977984
105270,6,0.03338,0.062597,0.755295,-0.395211,0.074919,15.742413
131916,8,0.233266,0.01954,0.811641,-0.035219,0.190212,15.469655
229186,6,0.117511,0.046754,0.598361,-0.099712,0.123651,19.280077
203490,6,0.075187,0.044351,1.215159,-0.453955,0.527418,17.335995
285665,1,0.075049,0.002772,0.347461,0.093213,0.560614,18.288549
213775,1,0.083848,0.002705,0.334645,0.073717,0.250209,18.478849
147030,5,0.129408,0.002559,0.308226,0.128743,0.367371,20.759615
393930,3,0.098083,0.009907,0.331166,0.061666,0.248699,17.272064
331275,2,0.044133,0.004889,0.659864,0.166915,0.045277,16.916607
191520,2,0.080297,0.006326,0.490695,0.155405,0.266867,18.128297
243291,1,0.043445,0.000704,0.43751,0.062825,0.783336,18.55208
109636,1,0.027034,0.001983,0.633125,0.068912,0.697417,19.193522
209935,4,0.265704,0.029329,0.616615,0.047993,0.071053,19.600768
168859,4,0.060283,0.038148,0.620383,0.186564,0.301115,18.877252
355088,10,0.0744,0.034683,1.391932,0.026366,0.068471,16.79256
154029,1,0.059488,0.002492,0.241742,0.088599,0.741919,18.701846
365182,1,0.040337,0.003137,0.331763,0.070431,0.739803,18.319499
269348,7,0.168812,0.033666,0.600872,0.337199,0.044563,18.447268
270226,10,0.085124,0.018607,0.901462,-0.077292,0.156424,15.827447
257774,2,0.076971,-0.00129,0.505437,0.184367,0.154767,15.737868
116603,9,0.033115,0.012239,0.51956,0.136515,0.066508,18.348036
395075,9,0.113338,0.037291,0.686279,0.087467,0.083803,17.122991
402279,5,0.072973,0.015075,0.319067,0.23872,0.192043,15.828656
313473,8,0.137813,0.022759,0.526763,0.099098,0.07374,18.249479
310547,3,0.123403,0.003483,0.384755,0.193322,0.146848,18.419637
213284,8,0.306933,0.030693,0.511431,0.030402,0.147,14.363039
170623,6,0.117252,0.008815,0.849089,-0.230436,0.536277,15.973306
247458,4,0.149771,0.021936,0.383247,0.063016,0.069684,18.961626
213268,7,0.057502,0.001817,0.571251,0.154804,0.180977,18.493163
138982,2,0.074392,0.004642,0.630668,0.074627,0.304719,20.699517
325293,6,0.112721,0.070355,1.090279,0.335167,0.69536,16.595927
353295,4,0.077194,0.04677,0.673264,0.192863,0.430575,18.653451
164277,1,0.033932,0.001294,0.380944,0.098949,0.665373,18.489006
111992,5,0.021163,0.006212,0.42736,0.222188,0.031998,15.828915
156283,3,0.155709,0.009083,0.7234,0.038425,0.266676,17.936475
269837,1,0.068753,0.002318,0.549155,0.090225,0.102962,19.190739
121418,1,0.043956,0.002849,0.558497,0.103674,0.678582,18.984137
122502,3,0.139672,0.003968,0.570515,0.100921,0.159941,18.926766
373710,2,0.048377,0.000889,0.670416,0.06003,0.102757,20.744375
277706,9,0.082785,0.010568,0.546052,-0.01982,0.166393,17.339146
189520,2,0.046481,0.002832,0.628027,0.050194,0.192858,16.211921
236495,3,0.039335,0.010966,0.095071,0.093549,0.452436,17.673556
399348,9,0.054214,0.03522,0.557242,-0.043969,0.160673,15.501876
337719,7,0.097257,0.02412,0.637423,0.264172,0.45137,19.392603
133674,3,0.085602,0.006808,0.829904,0.204047,0.397887,16.570875
134398,2,0.023499,0.002961,0.45981,0.207942,0.400257,18.923817
244955,2,0.092476,0.000432,0.511643,0.173482,0.098272,19.734937
294109,6,0.012869,0.091563,0.431106,-0.421349,0.488849,16.07428
227939,10,0.144296,0.016976,1.068319,-0.019078,0.161629,15.960716
193582,5,0.138021,0.009883,0.417618,0.163338,0.656924,18.537296
363718,9,0.022682,0.026104,0.648355,0.165101,0.312863,19.075962
319995,3,0.041997,0.009808,0.345016,0.016545,0.332726,20.047449
314626,8,0.284082,0.006032,0.423872,-0.064932,0.113258,11.140732
164935,10,0.146481,0.031806,1.786777,-0.21672,0.105286,16.779803
171797,9,0.120624,0.012167,0.364981,0.01257,0.106844,18.906785
351543,1,0.073625,0.000585,0.335264,0.103923,0.636285,18.147566
276615,6,0.108804,0.052818,0.535664,-0.350997,0.106086,15.633594
295998,7,0.128424,0.049128,0.803687,0.104722,0.18619,18.065348
152901,4,0.051275,0.051066,0.757825,-0.009661,0.232485,15.518468
252830,3,0.092448,0.002161,0.430275,-0.0105,0.289086,20.522794
199860,9,0.025537,0.03665,0.401961,0.028636,0.145797,15.533896
133107,1,0.088164,0.002207,0.722682,0.097529,0.540428,18.800864
331110,6,0.160824,0.009823,1.125697,-0.257099,0.788071,17.464801
201919,5,0.044233,0.010387,0.820006,0.241083,0.27689,20.240468
130861,5,0.025114,0.002403,1.114033,-0.018928,0.313189,19.81143
322353,1,0.088566,0.001666,0.571885,0.063092,0.591329,18.965099
167883,6,0.152184,0.043263,0.288521,0.068029,0.222115,15.450749
396755,6,0.159062,0.024862,0.734151,0.294747,0.213057,16.732302
147813,9,0.052052,0.027207,0.510389,0.134894,0.417401,19.044994
340275,8,0.257557,0.014956,0.605822,0.141335,0.096568,17.031905
245200,6,0.016566,0.037133,0.976961,0.136201,0.133452,19.360558
384102,1,0.048754,0.000607,0.500873,0.100853,0.67812,18.971361
310190,10,0.144862,0.043062,1.230119,-0.149146,0.125969,16.44391
136431,9,0.054243,0.012728,0.650758,0.192899,0.239188,16.041707
186355,1,0.074644,0.000598,0.739272,0.097099,0.278967,18.407804
123609,3,0.04477,0.003347,0.439537,0.151641,0.458118,17.80632
369322,8,0.205956,0.029182,0.374104,-0.060185,0.039557,15.245654
390928,9,0.051883,0.012044,0.739953,0.050714,0.130111,15.977627
260535,4,0.220481,0.030463,0.628953,0.110289,0.1005,16.95155
192822,3,0.118991,0.011671,0.843044,0.085129,0.202217,20.528257
400209,10,0.148466,0.022566,0.953537,0.066165,0.118412,16.979355
324793,6,0.146832,0.01377,0.972933,0.03598,0.158369,20.786334
287287,10,0.161474,0.018067,1.225277,-0.178336,0.093085,16.808906
216213,10,0.101735,0.016787,0.586346,0.025722,0.038609,15.724463
341685,3,0.110825,0.00722,0.204016,0.145697,0.080332,18.893111
368762,4,0.170706,0.068335,0.678392,0.187579,0.190324,18.479202
170582,3,0.038847,0.005973,0.865764,0.051047,0.091108,17.488678
145963,3,0.042305,0.000369,0.381119,-0.016121,0.226627,20.338185
254693,9,0.122308,0.028285,0.541828,-0.004481,0.36614,16.674082
321499,3,0.040019,0.007839,0.33398,0.060116,0.41108,16.667828
145463,5,0.010661,0.005587,1.140774,0.15178,0.265419,19.452408
278694,4,0.058162,0.046927,0.623172,-0.059883,0.587748,21.030717
155513,9,0.098884,0.029874,0.417349,0.137519,0.336895,15.679346
254409,8,0.11889,0.004353,0.365981,0.00794,0.092835,17.079405
136736,4,0.218835,0.000471,0.414923,-0.035042,0.368457,17.068325
380809,8,0.059036,0.029097,0.86556,0.069604,0.136309,18.310921
366425,2,0.070005,0.006993,0.504054,0.054882,0.283196,15.637774
371747,7,0.111126,0.036019,0.504604,0.021689,0.105085,17.925454
250200,7,0.110579,0.006108,0.836371,0.103627,0.421596,17.328962
297613,2,0.044211,0.005786,0.613711,0.177365,0.130009,15.764896
223147,6,0.123932,0.059036,1.03567,0.353504,0.214087,17.132578
345394,2,0.057278,0.004794,0.712986,0.122191,0.412274,17.349017
148064,7,0.173557,0.056559,0.58647,0.080514,0.38165,16.581367
338589,9,0.023932,0.036477,0.777727,0.106363,0.256394,15.953745
349762,8,0.259287,0.013812,0.605799,-0.035187,0.15852,18.352798
257085,4,0.057102,0.065459,0.691527,0.056281,0.126867,19.175461
327634,10,0.071512,0.041831,2.297654,-0.120434,0.115358,16.719576
190859,6,0.121257,0.044104,1.526605,0.179123,0.201739,17.574054
299117,7,0.172066,0.0424,0.791916,0.293914,0.047748,16.990203
269056,9,0.090556,0.037468,0.707038,0.089437,0.39587,16.418617
314675,4,0.119327,0.067159,0.595277,0.14991,0.515799,15.540876
209675,6,0.07524,0.049827,1.555393,-0.127229,0.765904,16.701467
311862,3,0.032827,0.00125,0.752266,-0.040046,0.184917,16.463985
234700,10,0.12088,0.022815,1.028915,-0.150475,0.07544,16.391162
394876,2,0.064725,0.002246,0.457289,0.129687,0.422933,21.172058
396152,2,0.075819,0.002295,0.514464,0.068079,0.293214,17.986604
262526,2,0.07858,0.00297,0.493269,0.184385,0.062359,20.748843
304591,1,0.068062,0.001018,0.641794,0.095089,0.381078,18.674095
394728,10,0.071405,0.037355,1.170838,-0.116395,0.050281,15.842898
264981,7,0.071835,0.007701,0.604097,0.303259,0.377079,17.759208
338487,1,0.062758,0.001523,0.549502,0.079421,0.431254,18.405853
328857,10,0.067855,0.045233,0.90661,-0.074203,0.11383,16.234222
322803,3,0.043444,0.002294,0.407799,0.20146,0.241134,20.408739
325081,4,0.254445,0.060441,0.684676,0.160704,0.283886,16.655294
196033,10,0.06413,0.04078,2.159488,-0.166394,0.136537,16.282962
146666,1,0.025434,0.000707,0.746081,0.099848,0.454046,18.534425
303402,8,0.098891,0.012928,0.5662,-0.074227,0.130041,13.801533
106817,2,0.031202,-0.001475,0.548442,0.158841,0.242671,18.253202
355125,8,0.304036,0.008354,0.546298,0.043686,0.174887,11.490507
265653,6,0.052382,0.071075,1.425778,-0.310428,0.092711,17.263838
206056,1,0.031824,0.000964,0.346244,0.072444,0.310117,18.813595
192333,7,0.13383,0.009442,0.711721,0.158195,0.280888,17.157097
172628,4,0.137273,0.02394,0.597094,0.190064,0.153706,20.481342
154085,7,0.084711,0.057211,0.545388,0.237394,0.221512,18.293772
330290,6,0.164051,0.083955,0.334867,0.408638,0.544229,18.053877
176961,5,0.056128,0.009903,1.044887,0.245246,0.274805,20.067072
246264,5,0.035316,0.011088,0.865412,0.120147,0.194336,18.170719
370366,10,0.083527,0.029666,1.560206,-0.203327,0.099444,16.334044
375834,3,0.158141,0.00788,0.202415,0.087977,0.351867,19.676573
193604,7,0.031643,0.049555,0.610236,0.114513,0.265196,16.54993
401440,10,0.116376,0.019152,2.275694,0.11219,0.123231,15.918459
326544,8,0.122935,0.022133,0.744568,0.121485,0.076906,16.89648
197179,8,0.252452,0.024689,0.628016,0.038483,0.200343,15.396187
181076,4,0.111393,0.057547,0.362246,-0.013927,0.39529,20.763444
337783,7,0.132306,0.020264,0.788159,0.308286,0.085302,17.624995
158888,7,0.151974,0.018162,0.610959,0.312037,0.343927,18.401481
287925,2,0.072425,0.005481,0.585085,0.152113,0.060842,17.254031
201017,4,0.162736,0.055021,0.419666,0.180223,0.572076,17.843151
235335,8,0.109177,0.011275,0.512778,-0.005818,0.093905,16.57904
129786,8,0.288816,0.009388,0.851295,-0.004603,0.134477,10.982566
233316,3,0.105463,0.002721,0.481117,0.047045,0.47954,19.711816
390435,6,0.080048,0.002706,0.70034,0.245621,0.791991,19.797895
142166,3,0.111543,0.002824,0.726777,0.018931,0.116969,16.661705
163016,6,0.090103,0.050986,0.839667,0.164443,0.382838,20.249974
392227,7,0.153425,0.031335,0.575678,0.344025,0.247388,19.33742
110267,7,0.066157,0.034632,0.855192,-0.027317,0.2289,18.66369
316516,6,0.02142,0.009552,0.367494,-0.429408,0.318649,16.386252
162638,3,0.117992,0.003582,0.458571,0.194186,0.413006,19.729777
117493,3,0.070534,-0.000184,0.163716,0.227163,0.144391,20.117744
293927,1,0.076162,0.001775,0.516272,0.058906,0.778516,18.997202
264724,8,0.07474,0.002415,0.371781,-0.013785,0.174308,15.229483
258834,10,0.145317,0.040204,1.589038,-0.006217,0.160151,16.21349
289906,3,0.089353,0.004492,0.632208,0.132233,0.050307,18.400437
157253,10,0.124177,0.044965,2.189917,0.103909,0.174516,16.973969
